stime,mode,size,color,date,pool,author,dbid,num,text
62.77900,1,25,16777215,1713311890,0,14637ace,1562132369933362688,7,太假了
364.57000,1,25,16777215,1713309617,0,6e41366,1562113307693958400,7,敢买小米的都是勇士
342.93900,1,25,16777215,1713304367,0,f3359d7f,1562069270177930240,7,不是小米这个牌子火吗 营销只是锦上添花
2328.80700,1,25,16777215,1713303716,0,291b37a3,1562063806216279296,7,没上过墙的车手都不能算正经车手
1612.89700,1,25,16777215,1713302124,0,ad830824,1562050452039128576,7,..
0.74500,1,25,16777215,1713300483,0,90ab2809,1562036684630272256,7,为什么整个后备箱是用的塑料材质？
1030.30300,1,25,16777215,1713300372,0,fa3f0f1d,1562035758041603840,7,不懂~全新一手车~给三万一个月这样造~图啥
583.87200,1,25,16777215,1713300363,0,2810caad,1562035674616575232,7,连个4s店都没有，
463.27000,1,25,16777215,1713299979,0,f5f4eb50,1562032457451375360,7,新电池啊，肯定好，跟手机一样
132.70300,1,25,16777215,1713298456,0,bb04a10,1562019678388483328,7,事发突然必有妖！
1249.04700,1,25,16777215,1713297420,0,bb04a10,1562010994736427264,7,气囊的头感怎么样？
772.33200,1,25,16777215,1713296590,0,bb04a10,1562004031076012544,7,轮胎也钉掌啊？
122.34400,1,25,16777215,1713294793,0,ac82fc35,1561988950917443840,7,我也开这个哈哈
2236.59500,1,25,16777215,1713294526,0,5e3c163b,1561986711033472512,7,还有个价格因素更不用提了，有几个人舍得用赛道级别的刹车配件？
19.01500,1,25,16777215,1713293756,0,c9afbf0d,1561980253532856576,7,shift
1039.61700,1,25,16777215,1713290477,0,5dfa7029,1561952752530407168,7,这里是最搞笑的
233.46700,1,25,16777215,1713289652,0,5dfa7029,1561945827675675392,7,车主的创始版就这么没了
1230.56200,5,25,16646914,1713289456,0,3e487ede,1561944180941742080,7,最后的战役
20.92200,1,25,16777215,1713289455,0,12a842df,1561944174197365248,7,卧槽，冒烟
12.70100,1,25,16777215,1713289294,0,5dfa7029,1561942825895999488,7,再来一遍
1051.36300,1,25,16777215,1713289221,0,3e487ede,1561942210390312448,7,家：给你机会你也不中用啊
787.66100,5,25,16646914,1713288619,0,3e487ede,1561937165716780800,7,最后的战役
250.58200,1,25,16777215,1713288383,0,aa9b23ac,1561935186642452480,7,为了流量
856.48300,1,25,16777215,1713288351,0,6145d5b2,1561934916369866240,7,真嘚瑟
1087.45500,1,25,16777215,1713287957,0,944f5641,1561931605453318400,7,太有节目效果了
136.96500,1,25,16777215,1713287632,0,6145d5b2,1561928880590170880,7,李亚鹏
393.40600,1,25,16707842,1713287407,0,d5b57a9e,1561926995880161536,7,32w了
1.85900,1,25,16777215,1713287402,0,3bd81f7c,1561926951151794688,7,这波热度吃得太爽了，天才！
1322.03500,5,25,15138834,1713287384,0,4fc75bf6,1561926803797751296,7,看了下，上墙的那会速度降到40多了。车子问题不大应该。
202.17400,1,25,16707842,1713287198,0,d5b57a9e,1561925245748014848,7,恭喜提车
311.98400,5,25,14811775,1713286748,0,b6d4817e,1561921471318641664,7,小米加步枪
65.25500,5,25,14811775,1713286426,0,b6d4817e,1561918770379936000,7,流浪地球3开篇：直到灾难与每个人息息相关
140.03000,1,25,16777215,1713285830,0,a9f402fc,1561913764947833856,7,早有预兆
343.20700,1,25,16777215,1713284104,0,787eed48,1561899286898599168,7,问界
903.60900,1,25,16777215,1713283961,0,e698b80,1561898089667689984,7,这就掉零件扎胎了
738.32400,1,25,16777215,1713283913,0,948c9564,1561897688315024640,7,会赢的
156.51000,1,25,13369971,1713283779,0,2a72dece,1561896565994454528,7,勇敢点 就是保时捷的设计
1544.15300,1,25,16777215,1713282619,0,29d2ba6c,1561886833883807232,7,磨没了
1303.21600,1,25,16777215,1713282444,0,983644b7,1561885365726412544,7,要不是有头盔估计你真晕了
2278.67400,1,25,16777215,1713282422,0,a54bcf4d,1561885175347155968,7,想看U9的赛道圈速
116.54200,1,25,16777215,1713282412,0,859ba231,1561885096301041664,7,你太嚣张
28.11400,1,25,16777215,1713282351,0,2fb83495,1561884580989362944,7,这是真水
238.52600,5,25,16777215,1713282231,0,fd879ca2,1561883579498147840,7,最后一站
42.93300,1,25,16777215,1713281288,0,bd85feea,1561875667405077504,7,你好，今日关注
14.45900,1,25,16777215,1713281282,0,92ad3164,1561875618323538176,7,全国首撞，流量吃饱
250.93300,1,25,16777215,1713281158,0,a1fc7bea,1561874579562310400,7,先帝未创业，就崩
2393.64400,1,25,16777215,1713280971,0,41a1dc77,1561873009735059968,7,做了一件大好事啊 YYSY
1026.42200,5,25,16777215,1713280966,0,ac979d99,1561872965610528000,7,小米su7：真的吗？
1122.57600,1,25,16777215,1713280892,0,ce7736f3,1561872343813843456,7,电车和油车没什么好比的吧
2356.39100,1,25,16777215,1713280862,0,7c9e2290,1561872094612983296,7,想着:哎呀差一丢丢，再坚持多两脚就进11秒了，好气啊
2039.58700,1,25,16777215,1713280795,0,b8be2b2b,1561871528063399680,7,这个家用车最大的亮点，不就是有跑车的性能吗？跑车的加速，家用的刹车？
72.03000,1,25,16777215,1713280771,0,ce7736f3,1561871328565623808,7,刹不住
1408.61700,5,25,15138834,1713280727,0,a5505243,1561870962905854720,7,菜！就多练！玩不起！就别玩儿
2149.59300,1,25,16777215,1713280668,0,41a1dc77,1561870468750028288,7,免责声明罢了 你家360还跟你说你电脑又风险呢你装不装它的软件 空调还叫你两周洗一次呢你洗不洗
1285.71500,1,25,16777215,1713280658,0,98bd025b,1561870384545121536,7,刹车掉块磨光了？？？
388.73800,5,25,15138834,1713280613,0,b934e6b,1561870003593370624,7,我靠，经过商洛了
1221.16000,1,25,16777215,1713280594,0,98bd025b,1561869843220123904,7,完了
1285.49400,1,25,16777215,1713280539,0,3058ca8d,1561869380009551872,7,这是捧还是踩？
2107.02600,1,25,16777215,1713280491,0,7c9e2290,1561868981340631808,7,这个正常，毕竟这么多家一起的组合技……雷总也不知道最低的木板是哪块。目前的综合表现是远超我听说小米要坐车时的预期了
1225.06800,1,25,16777215,1713280478,0,3058ca8d,1561868873119358208,7,比的不是谁快，是谁能活下来啊
1091.36600,1,25,16777215,1713280464,0,98bd025b,1561868754319960832,7,感觉手艺还是差点，过急弯时候就是刹车和车速还不够丝滑～
1082.94900,1,25,16777215,1713280336,0,3058ca8d,1561867680989000960,7,铺垫的够了 ，上吧
1811.90800,1,25,16777215,1713280266,0,8bfb3628,1561867093065092096,7,其实是想提车
2245.00200,1,25,16777215,1713280090,0,fc2fe50,1561865613943689728,7,我的轩逸就是这个声音
2296.19400,1,25,16777215,1713280079,0,e0fccbed,1561865523665657600,7,这可是人家的创始版
582.93000,1,25,16777215,1713279930,0,98bd025b,1561864272429422336,7,还不如不来排气～
176.23300,1,25,16777215,1713279884,0,47037840,1561863888122117888,7,以后都是你的了
536.57400,1,25,16777215,1713279810,0,bcb1e7bf,1561863271609464576,7,抽两只烟的功夫能充满，确实挺快了
826.58600,1,25,16777215,1713279726,0,3058ca8d,1561862562319269376,7,都得吃饭
424.18300,1,25,16777215,1713279540,0,cf6faf93,1561861003657116928,7,谁跟你说20%百分之十
1073.82400,4,25,52480,1713279456,0,cd6dfb82,1561860293980746752,7,也不难，因为最后不用莎了。
1026.16900,4,25,16740868,1713279388,0,cd6dfb82,1561859724822309120,7,不用刷了，已经提车辣！！！！！
46.65900,1,25,16777215,1713279252,0,cbe5287,1561858589742984448,7,学新闻学的
1760.49300,1,25,16777215,1713278898,0,3e53e2e0,1561855620326443776,7,跨，和肩膀会疼几天
1746.69500,1,25,16777215,1713278870,0,3e53e2e0,1561855380077091584,7,前几天我试过，真刺激
373.57900,1,25,16777215,1713278765,0,898db79e,1561854498409014272,7,没有捏
87.87600,1,25,16777215,1713278762,0,6781aef0,1561854478226227200,7,应该是
2134.75800,4,25,16707842,1713278719,0,66ad28ff,1561854116056086784,7,是我了，典(doge)
350.13900,1,25,16777215,1713278214,0,b159a416,1561849882560847104,7,有，东方红拖拉机。当年比你这个火
1464.24100,1,25,16777215,1713278212,0,7b49a19d,1561849860842461696,7,30W
1548.82400,1,25,16777215,1713278196,0,aaf62423,1561849727446967296,7,我会连能不能继续开都不知道吗
1362.78500,1,25,16777215,1713278110,0,7b49a19d,1561849010330270464,7,心疼车车
1297.68300,1,25,16777215,1713278046,0,7b49a19d,1561848466655869184,7,这心态，太赞了，看了后面才知道，赛道上墙很正常
1232.76700,1,25,16777215,1713278020,0,aaf62423,1561848251529903872,7,笑容来到了我的脸上
1025.47500,1,25,16777215,1713277957,0,ac9ce40,1561847726814469632,7,摔了，扎了，等着撞了
1155.33600,1,25,16777215,1713277950,0,7b49a19d,1561847668203127552,7,我这第一次关注车的，，都看了几遍，-_-
156.71100,1,25,16776960,1713277847,0,cd6dfb82,1561846803530635008,7,胸罩！！！！！！！！！！！！！
434.91500,1,25,16777215,1713277520,0,a7b788aa,1561844058081484288,7,不扣分超，不是合法超
269.63800,1,25,16777215,1713277516,0,ffecabf5,1561844022530799360,7,窝槽那天是不是这车还停我小区地库了？
1281.20500,1,25,16777215,1713277471,0,ec906a8e,1561843646419152896,7,40脉撞的，还有轮胎缓冲，吹一波安全性？
227.66600,1,25,16777215,1713277288,0,41e4b4fd,1561842107344398336,7,终局之战
585.37700,1,25,16777215,1713277256,0,76bd685e,1561841843950587904,7,NAO刹车片过热就变软
95.72600,1,25,16777215,1713277028,0,ac9ce40,1561839928009161216,7,撞轮胎上
149.25400,1,25,16777215,1713276883,0,38d1c050,1561838716375607808,7,呼应上了
1365.87000,1,25,16777215,1713276777,0,9b61b037,1561837828173042432,7,看过蜻蜓动漫CG，绝对不敢离车这么近走过
2423.21900,1,25,16777215,1713276701,0,1c007231,1561837184456080384,7,还在嘴硬
2154.59200,1,25,16777215,1713276489,0,ce43c315,1561835409133331456,7,无视风险，继续安装
2397.61100,1,25,15138834,1713276452,0,b0cdaf09,1561835102445631232,7,必须开香槟
102.01900,1,25,15138834,1713276037,0,b0cdaf09,1561831620342786560,7,我太想进步了
1846.86700,1,25,16777215,1713275995,0,2e6d6b28,1561831262325761024,7,注意安全啊
499.93100,1,25,16777215,1713275971,0,f74995d4,1561831062475170816,7,墓地地
1599.81700,1,25,16777215,1713275897,0,dd5df78,1561830440208473856,7,撒，，，，，，，，，，，，弼
1746.01900,1,25,16777215,1713275880,0,70da7944,1561830299430848256,7,小爱同学打开气囊
1580.20400,1,25,16777215,1713275877,0,dd5df78,1561830275917436672,7,蛇皮
424.09200,1,25,16777215,1713275768,0,9b61b037,1561829362456905472,7,不加电压能超20%
1265.55300,1,25,16777215,1713275681,0,dd5df78,1561828628621647104,7,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
2394.90600,1,25,16777215,1713275637,0,25bacd70,1561828266099418624,7,格局！
1103.09300,1,25,16777215,1713275583,0,dd5df78,1561827807116515328,7,蛇皮
1089.53500,1,25,16777215,1713275569,0,dd5df78,1561827693702891264,7,蛇皮
1848.78800,1,25,16777215,1713275419,0,7604abcf,1561826429648641536,7,侥幸心理呗
0.79900,1,25,16777215,1713275232,0,5bb14e34,1561824863780360960,7,外网全是你 撞车的视频 硬黑小米su7车子有问题  你太不负责任了
1614.04200,1,25,16777215,1713275177,0,7604abcf,1561824402004629504,7,好吧那你就说为啥会撞吧
1538.18400,1,25,16777215,1713275060,0,25bacd70,1561823420780477184,7,“谁关心你吃了几碗粉”
1295.01100,1,25,16777215,1713274856,0,7604abcf,1561821707994768640,7,这撞得是轮胎啊要是真上墙了就难说了
19.68300,1,25,16777215,1713274745,0,7627c480,1561820776129577728,7,反复观看
135.02300,5,25,15138834,1713274071,0,60ef60c0,1561815122794795520,7,埋下伏笔
512.20200,1,25,16777215,1713274011,0,25bacd70,1561814624578614272,7,处处伏笔
371.51500,1,25,16777215,1713273864,0,25bacd70,1561813387795677184,7,“投币回血”
823.63000,1,25,16777215,1713273763,0,7604abcf,1561812543960396544,7,flag立的飞起
1978.66500,1,25,16777215,1713273479,0,2b48d7c0,1561810156873150208,7,就跟手游一样，没有真实物理反馈，搓玻璃就很烦......
1860.95300,1,25,16777215,1713273346,0,2b48d7c0,1561809047286830080,7,人生三大错觉
2325.03200,5,25,16707842,1713273328,0,75173fc2,1561808895452992000,7,我早就知道，一个正常人~迟早会死！！
2277.07500,5,25,16707842,1713273268,0,75173fc2,1561808385987682048,7,别的不敢说:一鸣惊人你确实做到了
2328.43400,1,25,16777215,1713273205,0,5c3053ce,1561807863259834624,7,极限测试。
424.22200,4,25,15138834,1713273161,0,8ee8d5f9,1561807491082495744,7,合法超20%，笑了
1757.25700,1,25,16777215,1713273121,0,385f511f,1561807155311486464,7,说时迟那时快
599.02500,1,25,16777215,1713273090,0,3058ca8d,1561806899316730368,7,小米救你一命
1945.12800,1,25,16777215,1713272867,0,75173fc2,1561805021551915008,7,反馈是死的。。。。哎
334.30800,1,25,16777215,1713272826,0,3058ca8d,1561804678768192768,7,额呵呵了
1917.92700,1,25,16777215,1713272666,0,6258e7a1,1561803340021675008,7,凹分是吧
114.25400,1,25,16777215,1713272425,0,5ae6ef60,1561801317570473472,7,键盘车神撞的不意外
234.40900,1,25,16777215,1713272398,0,4ae9dedc,1561801090440166144,7,已经结束嘞
298.02500,1,25,16777215,1713272238,0,9b61b037,1561799749856939264,7,车不错，是我的了，有反对意见可以和我这把老伙计说
1405.46400,1,25,16777215,1713271857,0,de09e2bf,1561796549795819520,7,丧事当成喜事办了。
1374.98000,1,25,16777215,1713271826,0,de09e2bf,1561796294060871168,7,喜提。
1204.02500,1,25,16777215,1713271655,0,de09e2bf,1561794859860728832,7,小米生产轮胎、刹车片了吗？
329.43200,1,25,16777215,1713271562,0,385f511f,1561794080818739712,7,小米加步枪嘛
1398.13500,1,25,16777215,1713271442,0,df25a055,1561793068892571392,7,99新
147.79100,1,25,16777215,1713271381,0,385f511f,1561792557540147200,7,不祥之兆
1537.06400,1,25,16777215,1713271101,0,75173fc2,1561790212320105216,7,随便怎么说刹车皮没了就离谱
1290.43500,1,25,16777215,1713271067,0,50e59dca,1561789922300757504,7,你撞石头，墙呢
2443.45900,1,25,16777215,1713270750,0,5189ffb6,1561787265477538304,7,出个小米维修售后体验视频
792.83500,1,25,16777215,1713270391,0,b5b91eeb,1561784251677116672,7,飞
771.08400,1,25,16777215,1713270358,0,b5b91eeb,1561783981044116224,7,66666666
245.07200,1,25,16776960,1713270343,0,bcfc6d8a,1561783850156546560,7,《流浪地球止于上海堡垒》
154.08200,1,25,16777215,1713270252,0,bcfc6d8a,1561783086851690752,7,等下还有首撞呢
5.07400,1,25,16777215,1713270217,0,95475747,1561782792537298176,7,每日一看
2056.61400,1,25,16777215,1713270212,0,f8ae3a1e,1561782755275421952,7,根本不行
2017.15900,1,25,16777215,1713270173,0,f8ae3a1e,1561782424730808832,7,还是不行
1913.71600,1,25,16777215,1713270098,0,d15ae13,1561781795811288064,7,跟跑步刷个人PB一样
116.05800,1,25,16777215,1713270041,0,c1b20c18,1561781316478148608,7,車子撞起來
1797.76300,1,25,16646914,1713269972,0,c65b8070,1561780740331803136,7,车载屏幕已经警告了
1107.14700,1,25,16777215,1713269952,0,928b6250,1561780573339393024,7,&lt;没出事之前&gt;
1209.04800,1,25,16646914,1713269354,0,c65b8070,1561775556465608192,7,刹车皮，快点响起我啊
390.91500,1,25,16777215,1713269194,0,aa4a51be,1561774216754270720,7,666
378.35800,1,25,16777215,1713269182,0,aa4a51be,1561774110554628352,7,666
1041.38000,1,25,16646914,1713269168,0,c65b8070,1561774000034640896,7,刹车与轮胎，磨损严重了吧
74.39400,1,25,16777215,1713269090,0,3058ca8d,1561773342678124288,7,挺结实
2058.33600,1,25,16777215,1713268924,0,eda782b7,1561771947250285056,7,我12年车了还没换过刹车片 - -
425.50500,1,25,16777215,1713268753,0,2e18032b,1561770514744548608,7,合法超20？这是一个博主该说的？
1775.40300,1,25,16777215,1713268684,0,663a96f1,1561769937255864832,7,整个视频里征兆多得让我怀疑在拍死神来了6
389.66900,1,25,16777215,1713268608,0,1073a43f,1561769297725238016,7,别叫我家小爱！！！！！啊啊啊啊
2.60100,1,25,16777215,1713268562,0,ba6f9df,1561768916370809856,7,4-9
2.39700,1,25,16777215,1713268446,0,e0e212df,1561767943040600576,7,选择了流量最大打开法
331.10200,1,25,16646914,1713268434,0,c65b8070,1561767837310451968,7,提问，。小米这次攻关，需要多少费用？
2307.92000,1,25,16776960,1713268280,0,890813f8,1561766549659122688,7,最后一个弯了，冲了后悔一阵子，不冲后悔一辈子
58.26600,1,25,52480,1713268122,0,1221df18,1561765221994324224,7,砍价中~~~
1706.42700,1,25,16777215,1713268054,0,f8ca2d09,1561764650922958848,7,上次我60公里撞车，两台车头撞报废，安全气囊把我炸蒙
1222.61400,5,25,16777215,1713268039,0,53f28198,1561764528709202688,7,现在是你的了
1339.76100,1,25,16777215,1713267792,0,84482af1,1561762454994718720,7,我的天，一代勇士
41.90100,1,25,16777215,1713267237,0,facd558c,1561757793739101440,7,哈哈哈哈
153.18700,1,25,16777215,1713267225,0,bc0b1245,1561757693982007296,7,故意的，节目效果
1310.97300,1,25,16777215,1713266984,0,663a96f1,1561755675607229440,7,战损版
980.72100,1,25,16777215,1713266759,0,663a96f1,1561753790351516160,7,buff已经叠满了
2.03500,1,25,16777215,1713266485,0,8706ac43,1561751487359816704,7,32W
1236.45400,1,25,16777215,1713266482,0,24f6d498,1561751460180487936,7,然后就没有然后了
780.03900,1,25,16777215,1713266001,0,24f6d498,1561747430200902144,7,死神来了
83.01800,1,25,15138834,1713265993,0,81690c70,1561747359183176960,7,不过电车跑赛道我是真的没见过，F1除外
208.58100,1,25,16777215,1713265750,0,7d5cdd67,1561745324023193088,7,注意发布时间
1576.32900,1,25,16777215,1713265738,0,3b49f93,1561745222680223488,7,上一个说民用车极限的已经爆缸了/doge
16.53200,1,25,16777215,1713265658,0,a635d7bc,1561744547959434752,7,苹果手机可以
137.56100,5,25,16777215,1713265599,0,d3ad89,1561744056982513408,7,伏笔
15.67700,1,25,16777215,1713265586,0,4917183d,1561743949793036544,7,sit
341.75600,1,25,16777215,1713265545,0,24f6d498,1561743604349931264,7,夏利啊
1388.24200,1,25,16777215,1713265277,0,d4667858,1561741358644258048,7,微瑕自用99新
347.73900,1,25,16777215,1713264861,0,27ab17cd,1561737868001767936,7,问界说  我谢谢你
157.94300,1,25,16777215,1713264228,0,48959135,1561732557467716864,7,皆有定数
737.73600,1,25,16777215,1713264070,0,e5ec1048,1561731234491678720,7,《不停的开》
536.35700,5,25,4351678,1713264035,0,c4d5ffde,1561730934926350080,7,蔚来换电站：请好好地看着我
1180.96300,1,25,16777215,1713263603,0,2abe4ff8,1561727316139478272,7,啥啊，psev还不如普通的prymi
2145.34700,1,25,16777215,1713263563,0,a69584e6,1561726979328682752,7,放视频呀
655.12300,1,25,16777215,1713263536,0,974142df,1561726750244130816,7,别搁那007了 007车小一整圈 还偷轻
1910.22000,1,25,16777215,1713263498,0,d64ea40,1561726432701700352,7,跑跑卡丁车懂你
1468.37500,1,25,16777215,1713263312,0,856224a2,1561724874014260480,7,搞笑么这是赛道那么多的轮胎保护措施，你去街上试试
1378.96100,1,25,16777215,1713263223,0,856224a2,1561724124014084096,7,和台湾明星一样嘴硬】说特斯拉【从没开过那么好开的车！！
136.91000,1,25,16777215,1713263187,0,11876833,1561723827845801472,7,我以为是鼠标?
1401.78600,1,25,16777215,1713263002,0,6c274cd0,1561722274586119424,7,撞个海绵墙轮胎墙就开始吹安全性？
611.56300,1,25,16777215,1713262788,0,8d5f2285,1561720480699252224,7,啊？
341.31800,1,25,16777215,1713262531,0,8d5f2285,1561718324281455872,7,五菱啊
1537.43300,1,25,16777215,1713262496,0,f4138c1,1561718031401443840,7,滑维：我发力了
1645.89100,1,25,16777215,1713260804,0,2e15f86,1561703832700988928,7,激烈驾驶是这样的
451.74100,1,25,16777215,1713260327,0,c9455c9c,1561699830831996928,7,不合法哦
235.32100,1,25,16777215,1713260266,0,4c6a968f,1561699317365337600,7,第一战之最后一战
75.66600,1,25,16777215,1713260166,0,62be3997,1561698482128203008,7,关键时候打方向撞轮胎墙，如果撞水泥撞人估计就受伤了
727.62100,1,25,16777215,1713259999,0,92b45408,1561697082614772224,7,收了多少钱哈哈哈 再吹真的保时捷都比不上了
375.81600,1,25,16777215,1713259647,0,92b45408,1561694131385198336,7,真的当笑话看了。。宗教车
353.71000,1,25,16777215,1713259625,0,92b45408,1561693946013518336,7,好可笑哈哈哈
286.41700,1,25,16777215,1713259558,0,92b45408,1561693381619783936,7,这种言论真的很diao丝哈哈哈 买车就是为了别人围观？
122.00100,1,25,16777215,1713259225,0,a0e45086,1561690585973416704,7,俺也一样
1235.25100,1,25,16777215,1713259012,0,dbf27641,1561688802656141056,7,要来力  要来力
139.23800,1,25,16777215,1713258525,0,7f663e69,1561684714526582272,7,冥冥中自有天意
1405.78600,5,25,16777215,1713258311,0,243d550c,1561682920463431936,7,哈哈哈哈哈，菜就多练
2450.43500,5,25,16765698,1713258240,0,4000573b,1561682322196456960,7,太想进步了，就是太想提车了
288.20400,1,25,16777215,1713258112,0,1ea1a77f,1561681249310018304,7,说明小米宣传到位了，新车阶段嘛
2297.93400,5,25,16765698,1713258087,0,4000573b,1561681038613544192,7,太想进步了，就是太想提车了
2293.76400,5,25,16765698,1713258083,0,4000573b,1561681004119592192,7,太想进步了，就是太想提车了
2290.85100,5,25,16765698,1713258077,0,4000573b,1561680961932893184,7,太想进步了，就是太想提车了
2290.85100,5,25,16765698,1713258073,0,4000573b,1561680924955967232,7,太想进步了，就是太想提车了
1047.50000,1,25,16777215,1713257397,0,3708ebde,1561675253737238272,7,去不了了喔
1029.79400,1,25,16777215,1713257364,0,3708ebde,1561674975017426176,7,倒回去一点点，我发现，车窗夹住头盔的线了，没收回
264.03400,1,25,16777215,1713257324,0,b125207f,1561674640789826560,7,《小米速提》
395.64700,1,25,16777215,1713256835,0,6b7e5bbe,1561670539741957120,7,这以后怎么调表？
1396.57000,1,25,16777215,1713256793,0,82b7c634,1561670185172533248,7,修好还能用
987.73700,1,25,16777215,1713256792,0,61a189d1,1561670177270174720,7,好像在看《死神来了》各种预兆
2178.58200,1,25,16777215,1713256556,0,4a7c803d,1561668197793695744,7,我迈锐宝XL，能否一战不
86.44900,5,25,16777215,1713256535,0,145bc01f,1561668019787623936,7,事故原因37:20
2142.25500,1,25,16777215,1713256520,0,4a7c803d,1561667892875921408,7,能干得过我，迈锐宝XL不
2335.46500,1,25,16777215,1713256470,0,f00e0e00,1561667478361725440,7,？比赛不莽，怎么刷成绩
2283.08300,1,25,16777215,1713256418,0,f00e0e00,1561667038932689152,7,理解
2246.01500,1,25,16777215,1713256381,0,f00e0e00,1561666728285439232,7,都说是家用车了
1999.81400,1,25,16777215,1713256199,0,a9b33980,1561665207439541504,7,G8
1911.83800,1,25,16777215,1713256110,0,a9b33980,1561664454586818304,7,理解啊
1877.21200,1,25,16777215,1713256073,0,a9b33980,1561664143135049216,7,飞驰人生
1499.74100,1,25,16777215,1713256008,0,145bc01f,1561663603185245184,7,还是小米太宽容了，以后检测到刹车过热直接弹全屏的警告。
1799.03000,1,25,16777215,1713255989,0,a9b33980,1561663440068656128,7,《好像》
1782.61400,1,25,16777215,1713255972,0,a9b33980,1561663302353116160,7,全是征兆
1411.39100,1,25,16777215,1713255971,0,c52a8bd4,1561663294106864128,7,顺从了
1331.59100,1,25,16777215,1713255836,0,34eadcc3,1561662161452131328,7,自己都不舍得买的车，别人拿来这样糟践，唉……
2097.25700,1,25,16777215,1713255805,0,39873b19,1561661901245901568,7,等于前面一千四百公里跟赛道上的一脚刹车比都可以忽略不计吗
265.28800,1,25,16777215,1713255786,0,ac6e174f,1561661739572250112,7,看起来像司机
1948.56900,1,25,16777215,1713255673,0,39873b19,1561660790141018112,7,一时不知道是在褒在贬
1412.73700,1,25,16777215,1713255602,0,a9b33980,1561660199792864000,7,哈哈哈哈哈
1385.54100,1,25,16777215,1713255575,0,a9b33980,1561659971589183744,7,女生一手车
1204.50200,1,25,16777215,1713255394,0,a9b33980,1561658453167303680,7,上头了
1084.63900,1,25,16777215,1713255271,0,a9b33980,1561657422072928000,7,预言家
1067.33700,1,25,16777215,1713255250,0,a9b33980,1561657243202944256,7,克制
17.93600,1,25,16777215,1713255211,0,f5ae1508,1561656914444962048,7,漂亮，31万没了
975.81000,1,25,16777215,1713255158,0,a9b33980,1561656475385184768,7,伏笔
882.79500,1,25,16777215,1713255065,0,a9b33980,1561655695085102848,7,伏笔
2293.44000,1,25,16777215,1713254970,0,89e1ae7f,1561654893847293440,7,我太想进步了
773.44800,1,25,16777215,1713254956,0,a9b33980,1561654777975642624,7,伏笔
1293.31500,1,25,16777215,1713254872,0,39873b19,1561654069448400384,7,up心态真够好的
691.80200,1,25,16777215,1713254864,0,a9b33980,1561654008764991488,7,《电车后段不行》
1780.64300,1,25,16777215,1713254667,0,86362480,1561652354590537472,7,说明小米su7没有刹车皮报警
471.20200,1,25,16777215,1713254599,0,a9b33980,1561651779433837312,7,伏笔啊
1303.99700,1,25,16777215,1713254525,0,4c4df23b,1561651162670150656,7,带着头盔的
299.96200,1,25,16777215,1713254425,0,a9b33980,1561650321326168832,7,哈哈哈哈哈哈哈
267.18900,1,25,16777215,1713254391,0,a9b33980,1561650041515802624,7,好看
229.73100,1,25,16777215,1713254351,0,a9b33980,1561649702397806848,7,爆了
201.39700,1,25,16777215,1713254320,0,a9b33980,1561649438936858112,7,缘分
2417.22000,1,25,16777215,1713254260,0,bb33f51d,1561648937893857792,7,飞驰人生
145.50400,1,25,16777215,1713254256,0,a9b33980,1561648903583965440,7,伏笔啊
135.17100,1,25,16777215,1713254237,0,a9b33980,1561648749518975744,7,预兆
119.62300,1,25,16777215,1713254219,0,a9b33980,1561648597131350528,7,热门了
108.44200,1,25,16777215,1713254203,0,a9b33980,1561648460279854848,7,《提车了》
1959.17200,1,25,16777215,1713254194,0,d0d370d6,1561648384723825664,7,你不是小白？给你懂完了
53.82500,1,25,16777215,1713254145,0,a9b33980,1561647976961800448,7,学新闻学的
2317.00600,1,25,16777215,1713254128,0,bb33f51d,1561647832442619904,7,F1车手几乎每3场比赛都会有1人上墙
559.70600,1,25,16777215,1713254128,0,39873b19,1561647828902994176,7,车辆遗照
1905.11700,1,25,16777215,1713254125,0,d0d370d6,1561647804886460416,7,一般人
1868.06500,1,25,16777215,1713254080,0,d0d370d6,1561647431744233472,7,成车手了 笑了
1748.26000,1,25,16777215,1713253953,0,d0d370d6,1561646367339019520,7,多撞撞吧这么开心
1720.94400,1,25,16777215,1713253909,0,d0d370d6,1561645997946548736,7,这也能吹啊？？？
2126.06900,1,25,16777215,1713253881,0,bb33f51d,1561645760918257920,7,没毛病，自己换套国锻刹车不到1w
364.86300,1,25,16777215,1713253819,0,69b96f14,1561645240623262464,7,小米的流量是雷军本身
1582.92800,1,25,16777215,1713253762,0,d0d370d6,1561644757875331072,7,真把自己当回事了 自媒体人当自己赛车手？
1572.70000,1,25,16777215,1713253733,0,d0d370d6,1561644518011609344,7,你谁？
1946.68300,1,25,16777215,1713253677,0,bb33f51d,1561644044180860160,7,这不算好设计吧
1837.97300,1,25,16777215,1713253563,0,bb33f51d,1561643093130931968,7,飞驰人生第一部啊，没刹车也要飞
1094.67800,1,25,16777215,1713253528,0,76efb1ce,1561642801282793472,7,立下了数不清的flag
256.13900,1,25,16777215,1713253460,0,e8930ace,1561642230639330304,7,看笑话的吧？
1777.62700,1,25,16777215,1713253453,0,bb33f51d,1561642170627652096,7,几十次征兆
24.53100,1,25,16777215,1713253450,0,fbd0ada8,1561642145478103552,7,涨粉好快
